ID; Aktywny (0/1); Nazwa; Kategoria (x,y,z...);Cena zawiera podatek. (brutto); ID reguły podatku; W sprzedaży (0 lub 1); Widoczność (0/1); Ilość; Opis; Podsumowanie; Adresy URL zdjęcia (x,y,z...); Kod dostawcy;
342; 1; Kurs DaVinci Resolve - montaż filmów od podstaw; Montaż i postprodukcja, Edycja wideo, Edycja dźwięku, Tworzenie animacji, Efekty specjalne; 99; 1; 1; 1; 500; Naucz się profesjonalnej edycji i montażu wideo w DaVinci Resolve. Opanuj narzędzia, które pozwolą Ci tworzyć niesamowite i pełne ciekawych efektów filmy na użytek prywatny i komercyjny.; Naucz się profesjonalnej edycji i montażu wideo w DaVinci Resolve. Opanuj narzędzia, które pozwolą Ci tworzyć niesamowite i pełne ciekawych efektów filmy na użytek prywatny i komercyjny.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_davinci_resolve_-_montaz_filmow_od_podstaw.jpg; 1,2; 0
343; 1; Kurs Camtasia Studio - screencasting i edycja wideo; Montaż i postprodukcja, Edycja wideo, Edycja dźwięku; 89; 1; 1; 1; 500; Opanuj program Camtasia Studio i twórz profesjonalne filmy, prezentacje oraz materiały szkoleniowe.; Opanuj program Camtasia Studio i twórz profesjonalne filmy, prezentacje oraz materiały szkoleniowe.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_camtasia_studio_-_screencasting_i_edycja_wideo.jpg; 1,2; 0
344; 1; Kurs Final Cut Pro X - montaż filmów od podstaw; Montaż i postprodukcja, Edycja wideo, Edycja dźwięku, Tworzenie animacji, Final Cut; 89; 1; 1; 1; 500; Naucz się profesjonalnych technik montażu i edycji wideo. Twórz zachwycające i pełne niesamowitych efektów filmy z Final Cut Pro X.; Naucz się profesjonalnych technik montażu i edycji wideo. Twórz zachwycające i pełne niesamowitych efektów filmy z Final Cut Pro X.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_final_cut_pro_x_-_montaz_filmow_od_podstaw.jpg; 1,2; 0
345; 1; Adobe Premiere Pro CC - kurs montażu od podstaw; Montaż i postprodukcja, Edycja wideo, Premiere Pro; 99; 1; 1; 1; 500; Naucz się podstaw montażu i postprodukcji w Adobe Premiere Pro CC 2017 i twórz niesamowite filmy; Naucz się podstaw montażu i postprodukcji w Adobe Premiere Pro CC 2017 i twórz niesamowite filmy; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/premiere_pro_cc2017.jpg; 1,2; 0
346; 1; Jak zarabiać na filmowaniu; Montaż i postprodukcja, Edycja wideo, Pinnacle, Premiere Pro, iMovie; 119; 1; 1; 1; 500; Zostań operatorem kamery i zacznij zarabiać na filmowaniu!; Zostań operatorem kamery i zacznij zarabiać na filmowaniu!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/jak-zarabiac-na-filmowaniu.jpg; 1,2; 0
347; 1; Kurs iMovie dla zielonych; Montaż i postprodukcja, Edycja wideo, Efekty specjalne, iMovie; 59; 1; 1; 1; 500; Baw się obrazem i dźwiękiem. Naucz się edycji wideo na Macu jeszcze dziś!; Baw się obrazem i dźwiękiem. Naucz się edycji wideo na Macu jeszcze dziś!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-iMovie-dla-zielonych.jpg; 1,2; 0
348; 1; Kurs Pinnacle 17 - montaż filmów od A do Z; Montaż i postprodukcja, Edycja wideo, Pinnacle; 49; 1; 1; 1; 500; Opanuj kluczowe etapy tworzenia filmu w Pinnacle Studio: przechwytywanie, montaż oraz eksport; Opanuj kluczowe etapy tworzenia filmu w Pinnacle Studio: przechwytywanie, montaż oraz eksport; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Pinnacle-17-montaz-filmow-od-A-do-Z.jpg; 1,2; 0
349; 1; Kurs Edius 7 - zaawansowany; Montaż i postprodukcja, Edycja wideo, Efekty specjalne, Edius; 70; 1; 1; 1; 500; Zaawansowany kurs Edius dla ambitnych użytkowników; Zaawansowany kurs Edius dla ambitnych użytkowników; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Edius-7-zaawansowany.jpg; 1,2; 0
350; 1; Kurs Edius 7 - szybki start; Montaż i postprodukcja, Edycja wideo, Edius; 60; 1; 1; 1; 500; Tworzenie kompletnego filmu w Ediusie - przechwytywanie, montaż oraz eksport; Tworzenie kompletnego filmu w Ediusie - przechwytywanie, montaż oraz eksport; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Edius-7-szybki-start.jpg; 1,2; 0
351; 1; Kodeki i kompresja wideo; Montaż i postprodukcja, Edycja wideo, Premiere Pro; 59; 1; 1; 1; 500; Zdobądź wiedzę niezbędną każdej osobie zajmującej się montażem i edycją wideo.; Zdobądź wiedzę niezbędną każdej osobie zajmującej się montażem i edycją wideo.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kodeki-i-kompresja-wideo.jpg; 1,2; 0
352; 1; Kurs Pinnacle 16 - szybki start; Montaż i postprodukcja, Edycja wideo, Pinnacle; 49; 1; 1; 1; 500; Opanuj obsługę programu od podstaw. Z kursem poznasz wszystkie narzędzia, dowiesz się jak używać ich podczas montażu filmów, stworzysz m.in. tytuły, przejścia, menu DVD i wiele więcej. Zobacz jak wykorzystać Pinnacle Studio w codziennej pracy.; Opanuj obsługę programu od podstaw. Z kursem poznasz wszystkie narzędzia, dowiesz się jak używać ich podczas montażu filmów, stworzysz m.in. tytuły, przejścia, menu DVD i wiele więcej. Zobacz jak wykorzystać Pinnacle Studio w codziennej pracy.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Pinnacle-16-szybki-start.jpg; 1,2; 0
353; 1; Kurs Adobe After Effects CC  - kreatywne projekty; Edycja wideo, Tworzenie animacji, Efekty specjalne, After Effects; 99; 1; 1; 1; 500; Poznaj zaawansowane narzędzia After Effects CC i naucz się je wykorzystywać do tworzenia klipów promocyjnych, animowanych logo, tworzenia czołówek, napisów lower thirds i wielu innych projektów. ; Poznaj zaawansowane narzędzia After Effects CC i naucz się je wykorzystywać do tworzenia klipów promocyjnych, animowanych logo, tworzenia czołówek, napisów lower thirds i wielu innych projektów. ; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_adobe_after_effects_cc_-_kreatywne_projekty.jpg; 1,2; 0
354; 1; Kurs Adobe After Effects CC dla początkujących; Edycja wideo, Tworzenie animacji, Efekty specjalne, After Effects; 89; 1; 1; 1; 500; Opanuj workflow w After Effects CC i twórz niesamowite animacje oraz klipy! Naucz się od podstaw pracy z warstwami, maskami, tekstem i każdym elementem, który pojawi się na Twojej osi czasu. ; Opanuj workflow w After Effects CC i twórz niesamowite animacje oraz klipy! Naucz się od podstaw pracy z warstwami, maskami, tekstem i każdym elementem, który pojawi się na Twojej osi czasu. ; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs_Adobe_After_Effects_CC_dla_poczatkujacych.jpg; 1,2; 0
355; 1; Jak montować filmy w Pinnacle 20; Edycja wideo, Efekty specjalne, Pinnacle; 69; 1; 1; 1; 500; Naucz się profesjonalnej edycji wideo w Pinnacle 20. Zmontuj swój pierwszy film już dziś!; Naucz się profesjonalnej edycji wideo w Pinnacle 20. Zmontuj swój pierwszy film już dziś!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Pinnacle-20.jpg; 1,2; 0
356; 1; Kurs Pinnacle - praktyczne projekty; Edycja wideo, Pinnacle; 60; 1; 1; 1; 500; Zobacz jak wykorzystać proste narzędzia do stworzenia niesamowitych i zaskakujących efektów specjalnych; Zobacz jak wykorzystać proste narzędzia do stworzenia niesamowitych i zaskakujących efektów specjalnych; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Pinnacle-praktyczne-projekty.jpg; 1,2; 0
357; 1; Kurs Edius - Porady i sztuczki; Edycja wideo, Edius; 90; 1; 1; 1; 500; Poznaj sekrety Ediusa i zdobądź umiejętności, które sprawią, że twoje filmy zachwycą odbiorców.; Poznaj sekrety Ediusa i zdobądź umiejętności, które sprawią, że twoje filmy zachwycą odbiorców.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Edius-Porady-i-sztuczki.jpg; 1,2; 0
358; 1; Kurs Pinnacle - zaawansowany; Edycja wideo, Pinnacle; 49; 1; 1; 1; 500; Wykorzystaj pełnię możliwości programu Pinnacle Studio 16 i nadaj swoim filmom profesjonalny wygląd.; Wykorzystaj pełnię możliwości programu Pinnacle Studio 16 i nadaj swoim filmom profesjonalny wygląd.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Pinnacle-zaawansowany.jpg; 1,2; 0
359; 1; Kurs FL Studio 11 - Efekty; Edycja dźwięku, Fruity Loops, FL Studio; 49; 1; 1; 1; 500; Unikatowa i niezwykle obszerna wiedza na temat efektów w programie Fruity Loops; Unikatowa i niezwykle obszerna wiedza na temat efektów w programie Fruity Loops; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-FL-Studio-11-Efekty.jpg; 1,2; 0
360; 1; Kurs FL Studio 11 - Instrumenty; Edycja dźwięku, Fruity Loops, FL Studio; 49; 1; 1; 1; 500; Praktyczna wiedza na temat instrumentów dla każdego użytkownika Fruity Loops; Praktyczna wiedza na temat instrumentów dla każdego użytkownika Fruity Loops; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-FL-Studio-11-Instrumenty.jpg; 1,2; 0
361; 1; Kurs FL Studio 11 - od podstaw; Edycja dźwięku, Fruity Loops, FL Studio; 49; 1; 1; 1; 500; Opanuj kompletny proces tworzenia muzyki w programie Fruity Loops; Opanuj kompletny proces tworzenia muzyki w programie Fruity Loops; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-FL-Studio-11-od-podstaw.jpg; 1,2; 0
362; 1; Kurs - wtyczki Waves; Edycja dźwięku, FL Studio; 119; 1; 1; 1; 500; Poznaj wtyczki audio, które oferują najwyższą jakość dźwięku oraz intuicyjną obsługę; Poznaj wtyczki audio, które oferują najwyższą jakość dźwięku oraz intuicyjną obsługę; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-wtyczki-Waves.jpg; 1,2; 0
363; 1; Kurs Fruity Loops - Drum & Bass; Edycja dźwięku, Fruity Loops, FL Studio; 99; 1; 1; 1; 500; Zostań profesjonalnym producentem muzyki drum’n‘bass; Zostań profesjonalnym producentem muzyki drum’n‘bass; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Fruity-Loops-Drum-Bass.jpg; 1,2; 0
364; 1; Kurs Fruity Loops - Dubstep; Edycja dźwięku, Fruity Loops, FL Studio; 99; 1; 1; 1; 500; Zostań profesjonalnym producentem muzyki Dubstep; Zostań profesjonalnym producentem muzyki Dubstep; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Fruity-Loops-Dubstep.jpg; 1,2; 0
365; 1; Kurs Fruity Loops zaawansowany; Edycja dźwięku, Fruity Loops, FL Studio; 119; 1; 1; 1; 500; Poznaj praktyczne rozwiązania i zaawansowane techniki stosowane w profesjonalnych produkcjach; Poznaj praktyczne rozwiązania i zaawansowane techniki stosowane w profesjonalnych produkcjach; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Fruity-Loops-zaawansowany.jpg; 1,2; 0
366; 1; Kurs Adobe Audition CS6; Edycja dźwięku, Audition; 59; 1; 1; 1; 500; Poznaj profesjonalne narzędzie do zaawansowanej edycji dźwięku; Poznaj profesjonalne narzędzie do zaawansowanej edycji dźwięku; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Adobe-Audition-CS6.jpg; 1,2; 0
367; 1; Kurs Ableton Live; Edycja dźwięku, Ableton Live; 60; 1; 1; 1; 500; Poznaj doskonały program do tworzenia muzyki; Poznaj doskonały program do tworzenia muzyki; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Ableton-Live.jpg; 1,2; 0
368; 1; Kurs Reason 6; Edycja dźwięku, Reason; 60; 1; 1; 1; 500; Poznaj dogłębnie podstawowe narzędzie pracy wielu profesjonalnych muzyków.; Poznaj dogłębnie podstawowe narzędzie pracy wielu profesjonalnych muzyków.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Reason-6.jpg; 1,2; 0
369; 1; Kurs Cubase 6; Edycja dźwięku, Cubase; 105; 1; 1; 1; 500; Naucz się używać uznanego programu do tworzenia muzyki; Naucz się używać uznanego programu do tworzenia muzyki; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Cubase-6.jpg; 1,2; 0
370; 1; Kurs Fruity Loops 10; Edycja dźwięku, Fruity Loops, FL Studio; 55; 1; 1; 1; 500; Poznaj niezwykle popularny i łatwy w użyciu program do tworzenia muzyki; Poznaj niezwykle popularny i łatwy w użyciu program do tworzenia muzyki; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Fruity-Loops-10.jpg; 1,2; 0
371; 1; Kurs After Effects - techniki pracy; Tworzenie animacji, After Effects; 75; 1; 1; 1; 500; Techniki pracy używane przez profesjonalistów - teraz i Ty możesz z nich skorzystać; Techniki pracy używane przez profesjonalistów - teraz i Ty możesz z nich skorzystać; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-After-Effects-techniki-pracy.jpg; 1,2; 0
372; 1; Kurs After Effects - efekty specjalne; Tworzenie animacji, Efekty specjalne, After Effects; 75; 1; 1; 1; 500; Niezwykły zestaw efektów specjalnych, które możesz wykonać dla siebie lub dla swoich klientów; Niezwykły zestaw efektów specjalnych, które możesz wykonać dla siebie lub dla swoich klientów; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-After-Effects-efekty-specjalne.jpg; 1,2; 0
373; 1; Kurs After Effects - efekty 3D; Tworzenie animacji, Efekty specjalne, After Effects; 75; 1; 1; 1; 500; Poznaj triki i sztuczki używane w znanych produkcjach filmowych; Poznaj triki i sztuczki używane w znanych produkcjach filmowych; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-After-Effects-efekty-3D.jpg; 1,2; 0
374; 1; Kurs After Effects - tworzenie animacji; Tworzenie animacji, After Effects; 75; 1; 1; 1; 500; Opanuj profesjonalne techniki tworzenia animacji w After Effects na przykładzie aż 8 praktycznych projektów; Opanuj profesjonalne techniki tworzenia animacji w After Effects na przykładzie aż 8 praktycznych projektów; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-After-Effects-tworzenie-animacji.jpg; 1,2; 0
375; 1; Kurs After Effects - tworzenie czołówek; Tworzenie animacji, After Effects; 99; 1; 1; 1; 500; Profesjonalne czołówki, którymi zachwycisz swoich klientów; Profesjonalne czołówki, którymi zachwycisz swoich klientów; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-After-Effects-tworzenie-czolowek.jpg; 1,2; 0
376; 1; Kurs Adobe After Effects CS5 - esencja; After Effects; 59; 1; 1; 1; 500; Twórz doskonałe animacje oraz efekty specjalne w profesjonalnym programie firmy Adobe; Twórz doskonałe animacje oraz efekty specjalne w profesjonalnym programie firmy Adobe; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Adobe-After-Effects-CS5-esencja.jpg; 1,2; 0
377; 1; Kurs Adobe Encore CS5 - esencja; Encore; 49; 1; 1; 1; 500; Twórz doskonałe menu i nagrywaj płyty w profesjonalnym programie firmy Adobe; Twórz doskonałe menu i nagrywaj płyty w profesjonalnym programie firmy Adobe; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Adobe-Encore-CS5-esencja.jpg; 1,2; 0
378; 1; Kurs Adobe Premiere Pro CS5 - esencja; Premiere Pro; 49; 1; 1; 1; 500; Twórz wspaniałe filmy w profesjonalnym programie firmy Adobe; Twórz wspaniałe filmy w profesjonalnym programie firmy Adobe; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Adobe-Premiere-Pro-CS5-esencja.jpg; 1,2; 0
379; 1; Kurs ArchiCAD - projektowanie BIM od podstaw; Modelowanie 3D, Tworzenie wizualizacji; 149; 1; 1; 1; 500; Zdobądź praktyczną wiedzę, która pozwoli Ci zaprojektować dowolny budynek w 3D. Dowiedz się jak wykorzystać zalety BIM i pracować efektywniej w ArchiCAD.; Zdobądź praktyczną wiedzę, która pozwoli Ci zaprojektować dowolny budynek w 3D. Dowiedz się jak wykorzystać zalety BIM i pracować efektywniej w ArchiCAD.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_archicad_-_projektowanie_bim_od_podstaw.jpg; 1,2; 0
380; 1; Podstawy level design w Unreal Engine; Modelowanie 3D, Tworzenie wizualizacji, 3ds Max; 119; 1; 1; 1; 500; Zostań level designerem i twórz poziomy do gier 3D w silniku Unreal Engine. Wykorzystuj modularne assety, twórz oświetlenie, zarządzaj animacją i post procesami; Zostań level designerem i twórz poziomy do gier 3D w silniku Unreal Engine. Wykorzystuj modularne assety, twórz oświetlenie, zarządzaj animacją i post procesami; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/podstawy_level_design_w_unreal_engine.jpg; 1,2; 0
381; 1; Teksturowanie modeli 3D do gier; Modelowanie 3D, Tworzenie wizualizacji, 3ds Max; 119; 1; 1; 1; 500; Stwórz realistyczne materiały w Substance Designer wykorzystując technikę Physically-Based Rendering. Poznaj techniki teksturowania modeli 3D w Substance Painter; Stwórz realistyczne materiały w Substance Designer wykorzystując technikę Physically-Based Rendering. Poznaj techniki teksturowania modeli 3D w Substance Painter; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/teksturowanie_modeli_3D_do_gier.jpg; 1,2; 0
382; 1; Modelowanie środowiska do gier; Modelowanie 3D, Tworzenie wizualizacji, 3ds Max; 119; 1; 1; 1; 500; Stwórz modularne elementy i zbuduj z nich środowisko 3D. Poznaj metody stosowane w projektowaniu i modelowaniu obiektów do gier komputerowych z 3ds Max; Stwórz modularne elementy i zbuduj z nich środowisko 3D. Poznaj metody stosowane w projektowaniu i modelowaniu obiektów do gier komputerowych z 3ds Max; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/modelowanie_srodowiska_do_gier.jpg; 1,2; 0
383; 1; Kurs SolidWorks od podstaw; Modelowanie 3D, SolidWorks; 129; 1; 1; 1; 500; Naucz się projektować w najpopularniejszym programie dla inżynierów; Naucz się projektować w najpopularniejszym programie dla inżynierów; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/solidworks_od_podstaw.jpg; 1,2; 0
384; 1; Projektowanie wnętrz - wizualizacja kuchni; Modelowanie 3D, Tworzenie wizualizacji, Projektowanie wnętrz, V-Ray, SketchUp; 99; 1; 1; 1; 500; Naucz się tworzyć fotorealistyczne wizualizacje kuchni, wykorzystując oprogramowanie V-Ray; Naucz się tworzyć fotorealistyczne wizualizacje kuchni, wykorzystując oprogramowanie V-Ray; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Projektowanie_wnetrz_wizualizacja_kuchni.jpg; 1,2; 0
385; 1; Kurs SketchUp - efektywne projektowanie; Modelowanie 3D, Tworzenie wizualizacji, Projektowanie wnętrz, SketchUp; 49; 1; 1; 1; 500; Poznaj najlepsze techniki projektowania w SketchUp! Korzystaj ze sprawdzonych porad i trików; Poznaj najlepsze techniki projektowania w SketchUp! Korzystaj ze sprawdzonych porad i trików; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/sketchup_efektywne_projektowanie.jpg; 1,2; 0
386; 1; Wizualizacja architektury - praktyczne projekty; Modelowanie 3D, Tworzenie wizualizacji, V-Ray, SketchUp; 129; 1; 1; 1; 500; Twórz realistyczne wizualizacje architektury wykorzystując zaawansowane możliwości Photoshopa; Twórz realistyczne wizualizacje architektury wykorzystując zaawansowane możliwości Photoshopa; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wizualizacja_architektury_projekty.jpg; 1,2; 0
387; 1; Kurs 3ds Max od podstaw; Modelowanie 3D, Tworzenie wizualizacji, 3ds Max; 89; 1; 1; 1; 500; Poznaj najważniejsze narzędzia 3dsMax i zacznij tworzyć świetne projekty 3D; Poznaj najważniejsze narzędzia 3dsMax i zacznij tworzyć świetne projekty 3D; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_3ds_max.jpg; 1,2; 0
388; 1; Wizualizacja produktów - praktyczne projekty; Modelowanie 3D, Tworzenie wizualizacji, V-Ray, SketchUp; 129; 1; 1; 1; 500; Twórz fotorealistyczne wizualizacje produktów z wykorzystaniem modeli 3D; Twórz fotorealistyczne wizualizacje produktów z wykorzystaniem modeli 3D; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/wizualizacja_produktow.jpg; 1,2; 0
389; 1; Kurs Autodesk Inventor od podstaw; Modelowanie 3D, Tworzenie wizualizacji, Inventor; 129; 1; 1; 1; 500; Opanuj podstawy projektowania 3D w Autodesk Inventor i twórz dopracowane projekty; Opanuj podstawy projektowania 3D w Autodesk Inventor i twórz dopracowane projekty; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_inventor_2017.jpg; 1,2; 0
390; 1; SketchUp + V-Ray od podstaw; Modelowanie 3D, Tworzenie wizualizacji, V-Ray, SketchUp; 119; 1; 1; 1; 500; Zacznij tworzyć zachwycające wizualizacje wnętrz wykorzystując SketchUp i V-Ray; Zacznij tworzyć zachwycające wizualizacje wnętrz wykorzystując SketchUp i V-Ray; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/sketchup_vray_od_podstaw.jpg; 1,2; 0
391; 1; Kurs modelowania i drukowania 3D; Modelowanie 3D, OnShape; 89; 1; 1; 1; 500; Opanuj podstawy obsługi drukarki 3D, naucz się modelować i twórz niesamowite wydruki 3D; Opanuj podstawy obsługi drukarki 3D, naucz się modelować i twórz niesamowite wydruki 3D; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_drukowania_3D.jpg; 1,2; 0
392; 1; Kurs Revit - projektowanie parametryczne; Modelowanie 3D, Tworzenie wizualizacji, Revit; 189; 1; 1; 1; 500; Naucz się projektowania parametrycznego. Twórz świetne projekty szybciej i efektywniej niż do tej pory!; Naucz się projektowania parametrycznego. Twórz świetne projekty szybciej i efektywniej niż do tej pory!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Revit-parametryczny.jpg; 1,2; 0
393; 1; Kurs Revit - projektowanie w BIM od podstaw; Modelowanie 3D, Tworzenie wizualizacji, Revit; 129; 1; 1; 1; 500; Opanuj projektowanie w Autodesk Revit i zacznij wykorzystywać zalety technologii BIM; Opanuj projektowanie w Autodesk Revit i zacznij wykorzystywać zalety technologii BIM; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Revit-BIM.jpg; 1,2; 0
394; 1; Kurs Cinema 4D & AE - motion graphics; Modelowanie 3D, Cinema 4D; 69; 1; 1; 1; 500; Naucz się tworzyć oryginalne animowane kompozycje: intra, czołówki, prezentacje; Naucz się tworzyć oryginalne animowane kompozycje: intra, czołówki, prezentacje; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Cinema-4D-AE-motion-graphics.jpg; 1,2; 0
395; 1; Kurs 3ds Max - Interior; Modelowanie 3D, Tworzenie wizualizacji, Projektowanie wnętrz, 3ds Max; 69; 1; 1; 1; 500; Stwórz realistyczną wizualizację wnętrza w 3ds Max; Stwórz realistyczną wizualizację wnętrza w 3ds Max; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-3ds-Max-Interior.jpg; 1,2; 0
396; 1; Kurs Cinema 4D - Interior; Modelowanie 3D, Tworzenie wizualizacji, Projektowanie wnętrz, Cinema 4D; 69; 1; 1; 1; 500; Stwórz krok po kroku foto-realistyczną wizualizację wnętrza w programie Cinema 4D; Stwórz krok po kroku foto-realistyczną wizualizację wnętrza w programie Cinema 4D; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Cinema-4D-Interior.jpg; 1,2; 0
397; 1; Kurs Cinema 4D - esencja; Modelowanie 3D, Tworzenie wizualizacji, Cinema 4D; 60; 1; 1; 1; 500; Kurs, który pozwoli ci bardzo szybko poznać Cinema 4D, podstawy modelowania i tworzenia animacji; Kurs, który pozwoli ci bardzo szybko poznać Cinema 4D, podstawy modelowania i tworzenia animacji; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Cinema-4D-esencja.jpg; 1,2; 0
398; 1; Kurs Efektowne wizualizacje real-time; Tworzenie wizualizacji, Projektowanie wnętrz, SketchUp; 129; 1; 1; 1; 500; Dowiedz się jak przygotować realistyczne wizualizacje, panoramy 360, wirtualne spacery i animacje projektowe dzięki SketchUp i Enscape.; Dowiedz się jak przygotować realistyczne wizualizacje, panoramy 360, wirtualne spacery i animacje projektowe dzięki SketchUp i Enscape.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/kurs_efektowne_wizualizacje_real-time.jpg; 1,2; 0
399; 1; Kurs Maya - od teksturowania do animacji; Tworzenie wizualizacji, Maya; 85; 1; 1; 1; 500; Zdobądź praktyczną wiedzę na temat teksturowania, tworzenia animacji oraz renderowania.; Zdobądź praktyczną wiedzę na temat teksturowania, tworzenia animacji oraz renderowania.; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Maya-od-teksturowania-do-animacji.jpg; 1,2; 0
400; 1; Kurs Maya - od interfejsu do modelowania; Tworzenie wizualizacji, Maya; 85; 1; 1; 1; 500; Opanuj od podstaw najważniejsze narzędzia i techniki pracy w programie Maya; Opanuj od podstaw najważniejsze narzędzia i techniki pracy w programie Maya; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-Maya-od-interfejsu-do-modelowania.jpg; 1,2; 0
401; 1; Intensywny kurs AutoCAD - stopień II; Projektowanie wnętrz, AutoCAD; 99; 1; 1; 1; 500; Wykorzystaj zaawansowane narzędzia i funkcje AutoCADa. Twórz dopracowane i profesjonalne projekty!; Wykorzystaj zaawansowane narzędzia i funkcje AutoCADa. Twórz dopracowane i profesjonalne projekty!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Intensywny-kurs-AutoCAD-stopien-II.jpg; 1,2; 0
402; 1; Intensywny kurs AutoCAD - stopień I; Projektowanie wnętrz, AutoCAD; 99; 1; 1; 1; 500; Naucz się podstaw precyzyjnego rysowania. Rozpocznij karierę projektanta CAD już dziś!; Naucz się podstaw precyzyjnego rysowania. Rozpocznij karierę projektanta CAD już dziś!; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Intensywny-kurs-AutoCAD-stopien-I.jpg; 1,2; 0
403; 1; Kurs AutoCAD techniki efektywnej pracy; Projektowanie wnętrz, AutoCAD; 69; 1; 1; 1; 500; Opanuj sztuczki i techniki, które drastycznie ułatwią ci pracę w AutoCAD; Opanuj sztuczki i techniki, które drastycznie ułatwią ci pracę w AutoCAD; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-AutoCAD-techniki-efektywnej-pracy.jpg; 1,2; 0
404; 1; Kurs AutoCAD zaawansowany; Projektowanie wnętrz, AutoCAD; 115; 1; 1; 1; 500; Poznaj pełnię możliwości AutoCAD i twórz nawet najbardziej złożone projekty; Poznaj pełnię możliwości AutoCAD i twórz nawet najbardziej złożone projekty; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-AutoCAD-zaawansowany.jpg; 1,2; 0
405; 1; Kurs AutoCAD modelowanie 3D; Projektowanie wnętrz, AutoCAD; 105; 1; 1; 1; 500; Naucz się tworzyć wspaniałe wizualizacje 3D w programie AutoCAD; Naucz się tworzyć wspaniałe wizualizacje 3D w programie AutoCAD; https://strefafilmy.s3.amazonaws.com/product_picture/shop/box/Kurs-AutoCAD-modelowanie-3D.jpg; 1,2; 0
